date,index,date_time,trading_symbol,type,option_type,strike,open,high,low,close,volume,open_interest,expiry_date
2026-04-15,NIFTY,2026-04-15 11:06:00+05:30,NIFTY 50,SPOT,,,24206.2,24206.6,24195.65,24198.75,0,,
2026-04-15,NIFTY,2026-04-15 11:07:00+05:30,NIFTY 50,SPOT,,,24198.3,24198.55,24189.05,24189.45,0,,
2026-04-15,NIFTY,2026-04-15 11:08:00+05:30,NIFTY 50,SPOT,,,24189.95,24201.65,24189.85,24197.8,0,,
2026-04-15,NIFTY,2026-04-15 11:09:00+05:30,NIFTY 50,SPOT,,,24198.45,24200.5,24184.25,24187.5,0,,
2026-04-15,NIFTY,2026-04-15 11:10:00+05:30,NIFTY 50,SPOT,,,24186.9,24188.7,24178.6,24179.6,0,,
2026-04-15,NIFTY,2026-04-15 11:11:00+05:30,NIFTY 50,SPOT,,,24179.0,24187.45,24177.6,24186.25,0,,
2026-04-15,NIFTY,2026-04-15 11:12:00+05:30,NIFTY 50,SPOT,,,24186.3,24192.5,24181.55,24182.65,0,,
2026-04-15,NIFTY,2026-04-15 11:13:00+05:30,NIFTY 50,SPOT,,,24183.0,24187.1,24181.1,24184.85,0,,
2026-04-15,NIFTY,2026-04-15 11:14:00+05:30,NIFTY 50,SPOT,,,24185.25,24192.9,24183.95,24184.25,0,,
2026-04-15,NIFTY,2026-04-15 11:15:00+05:30,NIFTY 50,SPOT,,,24184.5,24184.55,24174.5,24184.5,0,,
2026-04-15,NIFTY,2026-04-15 11:16:00+05:30,NIFTY 50,SPOT,,,24184.4,24192.95,24184.4,24192.6,0,,
2026-04-15,NIFTY,2026-04-15 11:17:00+05:30,NIFTY 50,SPOT,,,24192.55,24199.8,24192.1,24198.4,0,,
2026-04-15,NIFTY,2026-04-15 11:18:00+05:30,NIFTY 50,SPOT,,,24198.35,24207.5,24195.3,24195.5,0,,
2026-04-15,NIFTY,2026-04-15 11:19:00+05:30,NIFTY 50,SPOT,,,24195.55,24197.45,24185.95,24186.2,0,,
2026-04-15,NIFTY,2026-04-15 11:20:00+05:30,NIFTY 50,SPOT,,,24187.15,24194.4,24187.0,24193.6,0,,
2026-04-15,NIFTY,2026-04-15 11:21:00+05:30,NIFTY 50,SPOT,,,24194.05,24196.7,24192.85,24196.7,0,,
2026-04-15,NIFTY,2026-04-15 11:22:00+05:30,NIFTY 50,SPOT,,,24196.5,24206.5,24195.8,24196.8,0,,
2026-04-15,NIFTY,2026-04-15 11:23:00+05:30,NIFTY 50,SPOT,,,24196.9,24201.65,24194.4,24194.85,0,,
2026-04-15,NIFTY,2026-04-15 11:24:00+05:30,NIFTY 50,SPOT,,,24194.75,24202.25,24193.95,24201.65,0,,
2026-04-15,NIFTY,2026-04-15 11:25:00+05:30,NIFTY 50,SPOT,,,24201.25,24201.9,24189.2,24190.1,0,,
2026-04-15,NIFTY,2026-04-15 11:26:00+05:30,NIFTY 50,SPOT,,,24189.25,24190.85,24178.8,24178.85,0,,
2026-04-15,NIFTY,2026-04-15 11:27:00+05:30,NIFTY 50,SPOT,,,24180.05,24191.65,24179.5,24191.1,0,,
2026-04-15,NIFTY,2026-04-15 11:28:00+05:30,NIFTY 50,SPOT,,,24191.55,24195.5,24186.2,24187.85,0,,
2026-04-15,NIFTY,2026-04-15 11:29:00+05:30,NIFTY 50,SPOT,,,24188.1,24190.2,24185.2,24188.05,0,,
2026-04-15,NIFTY,2026-04-15 11:30:00+05:30,NIFTY 50,SPOT,,,24188.1,24196.1,24185.2,24188.85,0,,
2026-04-15,NIFTY,2026-04-15 11:31:00+05:30,NIFTY 50,SPOT,,,24189.15,24191.65,24186.35,24190.95,0,,
2026-04-15,NIFTY,2026-04-15 11:32:00+05:30,NIFTY 50,SPOT,,,24190.7,24191.6,24186.95,24187.4,0,,
2026-04-15,NIFTY,2026-04-15 11:33:00+05:30,NIFTY 50,SPOT,,,24188.45,24189.25,24184.8,24185.6,0,,
2026-04-15,NIFTY,2026-04-15 11:34:00+05:30,NIFTY 50,SPOT,,,24185.95,24190.5,24184.65,24189.0,0,,
2026-04-15,NIFTY,2026-04-15 11:35:00+05:30,NIFTY 50,SPOT,,,24189.1,24195.35,24188.75,24194.85,0,,
2026-04-15,NIFTY,2026-04-15 11:36:00+05:30,NIFTY 50,SPOT,,,24195.05,24198.8,24194.95,24197.3,0,,
2026-04-15,NIFTY,2026-04-15 11:37:00+05:30,NIFTY 50,SPOT,,,24197.45,24202.8,24196.9,24199.6,0,,
2026-04-15,NIFTY,2026-04-15 11:38:00+05:30,NIFTY 50,SPOT,,,24199.0,24201.95,24198.4,24200.0,0,,
2026-04-15,NIFTY,2026-04-15 11:39:00+05:30,NIFTY 50,SPOT,,,24199.7,24201.35,24197.5,24199.6,0,,
2026-04-15,NIFTY,2026-04-15 11:40:00+05:30,NIFTY 50,SPOT,,,24199.7,24202.1,24194.05,24197.2,0,,
2026-04-15,NIFTY,2026-04-15 11:41:00+05:30,NIFTY 50,SPOT,,,24198.0,24206.45,24198.0,24203.65,0,,
2026-04-15,NIFTY,2026-04-15 11:42:00+05:30,NIFTY 50,SPOT,,,24203.1,24205.55,24200.7,24203.55,0,,
2026-04-15,NIFTY,2026-04-15 11:43:00+05:30,NIFTY 50,SPOT,,,24203.75,24208.9,24203.75,24207.65,0,,
2026-04-15,NIFTY,2026-04-15 11:44:00+05:30,NIFTY 50,SPOT,,,24208.3,24211.05,24205.75,24210.35,0,,
2026-04-15,NIFTY,2026-04-15 11:45:00+05:30,NIFTY 50,SPOT,,,24210.6,24213.05,24202.5,24203.15,0,,
2026-04-15,NIFTY,2026-04-15 11:46:00+05:30,NIFTY 50,SPOT,,,24203.25,24206.25,24202.45,24204.4,0,,
2026-04-15,NIFTY,2026-04-15 11:47:00+05:30,NIFTY 50,SPOT,,,24205.25,24208.65,24202.15,24208.55,0,,
2026-04-15,NIFTY,2026-04-15 11:48:00+05:30,NIFTY 50,SPOT,,,24208.0,24219.7,24208.0,24219.6,0,,
2026-04-15,NIFTY,2026-04-15 11:49:00+05:30,NIFTY 50,SPOT,,,24220.05,24223.05,24217.6,24221.0,0,,
2026-04-15,NIFTY,2026-04-15 11:50:00+05:30,NIFTY 50,SPOT,,,24221.45,24222.7,24218.75,24219.6,0,,
2026-04-15,NIFTY,2026-04-15 11:51:00+05:30,NIFTY 50,SPOT,,,24219.65,24224.5,24218.5,24223.0,0,,
2026-04-15,NIFTY,2026-04-15 11:52:00+05:30,NIFTY 50,SPOT,,,24223.3,24223.7,24219.05,24219.05,0,,
2026-04-15,NIFTY,2026-04-15 11:53:00+05:30,NIFTY 50,SPOT,,,24219.8,24220.2,24215.45,24216.85,0,,
2026-04-15,NIFTY,2026-04-15 11:54:00+05:30,NIFTY 50,SPOT,,,24216.85,24226.25,24216.65,24222.6,0,,
2026-04-15,NIFTY,2026-04-15 11:55:00+05:30,NIFTY 50,SPOT,,,24221.9,24223.5,24217.25,24221.0,0,,
2026-04-15,NIFTY,2026-04-15 11:56:00+05:30,NIFTY 50,SPOT,,,24220.65,24224.3,24218.1,24218.4,0,,
2026-04-15,NIFTY,2026-04-15 11:57:00+05:30,NIFTY 50,SPOT,,,24218.1,24221.6,24216.15,24216.45,0,,
2026-04-15,NIFTY,2026-04-15 11:58:00+05:30,NIFTY 50,SPOT,,,24216.2,24218.7,24214.05,24214.85,0,,
2026-04-15,NIFTY,2026-04-15 11:59:00+05:30,NIFTY 50,SPOT,,,24214.85,24218.4,24214.3,24217.1,0,,
2026-04-15,NIFTY,2026-04-15 12:00:00+05:30,NIFTY 50,SPOT,,,24217.75,24225.7,24217.45,24225.55,0,,
2026-04-15,NIFTY,2026-04-15 12:01:00+05:30,NIFTY 50,SPOT,,,24225.1,24226.95,24220.45,24222.05,0,,
2026-04-15,NIFTY,2026-04-15 12:02:00+05:30,NIFTY 50,SPOT,,,24221.35,24225.15,24220.15,24225.15,0,,
2026-04-15,NIFTY,2026-04-15 12:03:00+05:30,NIFTY 50,SPOT,,,24224.65,24227.3,24220.7,24224.65,0,,
2026-04-15,NIFTY,2026-04-15 12:04:00+05:30,NIFTY 50,SPOT,,,24224.35,24232.9,24223.75,24229.05,0,,
2026-04-15,NIFTY,2026-04-15 12:05:00+05:30,NIFTY 50,SPOT,,,24229.2,24231.75,24225.15,24225.15,0,,
2026-04-15,NIFTY,2026-04-15 12:06:00+05:30,NIFTY 50,SPOT,,,24225.8,24229.65,24222.25,24224.75,0,,
2026-04-15,NIFTY,2026-04-15 12:07:00+05:30,NIFTY 50,SPOT,,,24224.95,24226.15,24221.85,24222.6,0,,
